14.9578,.00050761841094007,-.0002661188692380926
15.6345,.0004564177278993963,-.00022489601610755223
16.3112,.000405660632346281,-.00018367204823579314
16.9878,.0003537271387148597,-.0001424466895630588
17.6644,.0003052937743462216,-.00010120260465866111
18.341,.0002637418193838124,-5992501117714678e-20
19.0175,.0002224152879870201,-18602616694438214e-21
19.6939,.00016826061393444638,22783885956537498e-21
20.3726,.00013651191545994827,6440251541613395e-20
21.049,8428169617620955e-20,.00010599287939330618
21.7253,4189665568358713e-20,.00014771194365942975
22.4015,-15540174136851396e-21,.00018958227836386214
23.0778,-6517547170749476e-20,.00023163905724050808
23.7539,-9397042622687524e-20,.00027388631726933617
24.4301,-.00015984231132988623,.00031636528819150276
25.1061,-.0002093757879077421,.00035907928078313963
25.7822,-.00024666668445042964,.00040206895851794606
26.4581,-.00029654409231773347,.00044533636733557445
27.1341,-.0003242058896632758,.0004889211822041148
27.81,-.00036574368120158627,.0005328303296038106
28.4858,-.00039770756566708904,.0005770827356908771
29.1616,-.00044087630343415604,.0006217031793860975
29.8373,-.00047464267410367105,.0006667025003000139
30.513,-.0005116578201919193,.0007121039964906902
31.1887,-.0005165337692429877,.000757923577847211
31.8643,-.0005686587350765039,.0008041694625010313
32.5398,-.0005566466966827386,.000850855756843741
33.2131,-.0006220376784816169,.000897848485408116
33.8885,-.0006291425505499481,.0009454604058197609
34.5639,-.0007014393763445194,.0009935577116198674
35.2393,-.0007299958647023212,.0010421517041639713
35.9146,-.0007339911297145401,.0010912456206134359
36.5899,-.000779716223629726,.00114085638932012
37.2651,-.0008033906091673491,.0011909855692844415
37.9403,-.0007856954076106659,.0012416487533469685
38.6155,-.0007847084359733279,.0012928535046983702
39.2882,-.000827555794785186,.0013444140681572348
39.9633,-.0008057263020580529,.001396712127959525
40.6383,-.0008255742197450422,.0014495624806574712
41.3132,-.0008109892568906421,.00150296993565946
41.9881,-.0008099073352018666,.0015569467878247818
42.6607,-.0008199910402665184,.0016113101455816784
43.3355,-.0008312305224715552,.0016664270872664966
44.0103,-.0008736124046650407,.001722123765110802
44.685,-.0008838407660697739,.001778394373098286
45.3596,-.0008860909702699667,.0018352407745361894
46.0319,-.0008534860010012288,.0018924761335164006
46.7065,-.0007488436148483962,.0019504933070775918
47.381,-.0007841041068971918,.0020090896096453623
48.0555,-.000759014985817826,.002068274112095664
48.7277,-.0006805133257375853,.0021278421910264104
49.402,-.0006937580947818804,.002188183401232293
50.0764,-.0007466171217583458,.002249121284631942
50.7484,-.0007366635595707223,.0023104263388065427
51.4226,-.00072841660540404,.002372517094333309
52.0968,-.0006456939076046809,.00243519270152231
52.7687,-.0006892278281260658,.0024982350266916213
53.4428,-.0006120819589940357,.0025620646201009456
54.1168,-.0006543554810861734,.0026264646711960373
54.7885,-.000652370419891372,.0026912199640553368
55.4625,-.000556756094857562,.0027567718625669093
